aliasName,dir,lineNum,functionName,functionScope,userPoints: (positionNum; lineNum; column) instruction_content,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mask,arch/x86/kernel/cpu/mtrr/generic.c,584,generic_get_mtrr,579-630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmp,arch/x86/kernel/cpu/mtrr/generic.c,584,generic_get_mtrr,579-630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
start,arch/x86/kernel/cpu/mtrr/generic.c,258,mtrr_type_lookup,258-312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
partial_end,arch/x86/kernel/cpu/mtrr/generic.c,262,mtrr_type_lookup,258-312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prev_type,arch/x86/kernel/cpu/mtrr/generic.c,260,mtrr_type_lookup,258-312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
type,arch/x86/kernel/cpu/mtrr/generic.c,260,mtrr_type_lookup,258-312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*uniform,arch/x86/kernel/cpu/mtrr/generic.c,310,mtrr_type_lookup,258-312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is_uniform,arch/x86/kernel/cpu/mtrr/generic.c,260,mtrr_type_lookup,258-312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr,arch/x86/kernel/cpu/mtrr/generic.c,326,fill_mtrr_var_range,323-334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mtrr_state,arch/x86/kernel/cpu/mtrr/generic.c,328,fill_mtrr_var_range,323-334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr,arch/x86/kernel/cpu/mtrr/generic.c,326,fill_mtrr_var_range,323-334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_lo,arch/x86/kernel/cpu/mtrr/generic.c,324,fill_mtrr_var_range,323-334,"(0;330;20)   store i32 %base_lo, i32* %base_lo1, align 4, !dbg !10377420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr,arch/x86/kernel/cpu/mtrr/generic.c,326,fill_mtrr_var_range,323-334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_hi,arch/x86/kernel/cpu/mtrr/generic.c,324,fill_mtrr_var_range,323-334,"(0;331;20)   store i32 %base_hi, i32* %base_hi4, align 4, !dbg !10377422",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr,arch/x86/kernel/cpu/mtrr/generic.c,326,fill_mtrr_var_range,323-334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mask_lo,arch/x86/kernel/cpu/mtrr/generic.c,324,fill_mtrr_var_range,323-334,"(0;332;20)   store i32 %mask_lo, i32* %mask_lo7, align 4, !dbg !10377424",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr,arch/x86/kernel/cpu/mtrr/generic.c,326,fill_mtrr_var_range,323-334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mask_hi,arch/x86/kernel/cpu/mtrr/generic.c,324,fill_mtrr_var_range,323-334,"(0;333;20)   store i32 %mask_hi, i32* %mask_hi10, align 4, !dbg !10377426",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p,arch/x86/kernel/cpu/mtrr/generic.c,338,get_fixed_ranges,336-349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frs,arch/x86/kernel/cpu/mtrr/generic.c,336,get_fixed_ranges,336-349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
last_fixed_start,arch/x86/kernel/cpu/mtrr/generic.c,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base,arch/x86/kernel/cpu/mtrr/generic.c,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
last_fixed_end,arch/x86/kernel/cpu/mtrr/generic.c,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
end,arch/x86/kernel/cpu/mtrr/generic.c,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
last_fixed_type,arch/x86/kernel/cpu/mtrr/generic.c,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
type,arch/x86/kernel/cpu/mtrr/generic.c,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prev_match,arch/x86/kernel/cpu/mtrr/generic.c,165,mtrr_type_lookup_variable,160-244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curr_match,arch/x86/kernel/cpu/mtrr/generic.c,165,mtrr_type_lookup_variable,160-244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*partial_end,arch/x86/kernel/cpu/mtrr/generic.c,214,mtrr_type_lookup_variable,160-244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base,arch/x86/kernel/cpu/mtrr/generic.c,164,mtrr_type_lookup_variable,160-244,"(0;211;8)   %storemerge = sub i64 %add, %add41, !dbg !10377466","(0;187;31)   %cmp29 = icmp ugt i64 %end.addr.0176, %add, !dbg !10377464","(0;187;23)   %cmp27 = icmp ugt i64 %add, %start, !dbg !10377463","(0;185;42)   %and18 = and i64 %add16, %add, !dbg !10377456",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prev_type,arch/x86/kernel/cpu/mtrr/generic.c,260,mtrr_type_lookup,258-312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
type,arch/x86/kernel/cpu/mtrr/generic.c,260,mtrr_type_lookup,258-312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
start,arch/x86/kernel/cpu/mtrr/generic.c,258,mtrr_type_lookup,258-312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
partial_end,arch/x86/kernel/cpu/mtrr/generic.c,262,mtrr_type_lookup,258-312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*uniform,arch/x86/kernel/cpu/mtrr/generic.c,310,mtrr_type_lookup,258-312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is_uniform,arch/x86/kernel/cpu/mtrr/generic.c,260,mtrr_type_lookup,258-312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
range_state,arch/x86/kernel/cpu/mtrr/generic.c,901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base,arch/x86/kernel/cpu/mtrr/cleanup.c,879,mtrr_trim_uncached_memory,877-987,"(0;911;8)   store i64 %14, i64* %base, align 8, !dbg !10377529","(0;901;29)   %9 = load i64, i64* %base, align 8, !dbg !10377511","(0;900;3)   call void %8(i32 %conv12, i64* nonnull %base, i64* nonnull %size, i8* nonnull %type) #97, !dbg !10377507","(0;879;2)   %0 = bitcast i64* %base to i8*, !dbg !10377426",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
range_state,arch/x86/kernel/cpu/mtrr/generic.c,902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
size,arch/x86/kernel/cpu/mtrr/cleanup.c,879,mtrr_trim_uncached_memory,877-987,"(0;929;8)   store i64 %17, i64* %size, align 8, !dbg !10377556","(0;912;8)   store i64 %15, i64* %size, align 8, !dbg !10377531","(0;902;29)   %10 = load i64, i64* %size, align 8, !dbg !10377514","(0;900;3)   call void %8(i32 %conv12, i64* nonnull %base, i64* nonnull %size, i8* nonnull %type) #97, !dbg !10377507","(0;879;2)   %1 = bitcast i64* %size to i8*, !dbg !10377426",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
range_state,arch/x86/kernel/cpu/mtrr/generic.c,903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
type,arch/x86/kernel/cpu/mtrr/cleanup.c,880,mtrr_trim_uncached_memory,877-987,"(0;908;8)   store i8 %13, i8* %type, align 1, !dbg !10377539","(0;0;0)   store i8 %19, i8* %type, align 1, !dbg !10377567","(0;987;1)   call void @llvm.lifetime.end.p0i8(i64 1, i8* nonnull %type) #7, !dbg !10377662","(0;903;25)   %11 = load i8, i8* %type, align 1, !dbg !10377517","(0;900;3)   call void %8(i32 %conv12, i64* nonnull %base, i64* nonnull %size, i8* nonnull %type) #97, !dbg !10377507","(0;880;2)   call void @llvm.lifetime.start.p0i8(i64 1, i8* nonnull %type) #7, !dbg !10377427",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
err,arch/x86/kernel/cpu/microcode/core.c,382,apply_microcode_local,380-385,"(0;384;7)   store i32 %call, i32* %0, align 4, !dbg !10377426",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arg,arch/x86/kernel/cpu/microcode/core.c,380,apply_microcode_local,380-385,"(0;382;26)   %0 = bitcast i8* %arg to i32*, !dbg !10377419",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsp,arch/x86/kernel/cpu/microcode/core.c,618,reload_store,613-650,"(0;629;12)   %call6 = call i32 %4(i32 %conv, %struct.device* %dev5, i1 zeroext true) #97, !dbg !10377441",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boot_cpu_data,arch/x86/kernel/cpu/microcode/core.c,618,reload_store,613-650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ret,arch/x86/kernel/cpu/microcode/core.c,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
size,arch/x86/kernel/cpu/microcode/core.c,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mc_hdr,arch/x86/kernel/cpu/microcode/intel.c,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mc,arch/x86/kernel/cpu/microcode/intel.c,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ext_sigcount,arch/x86/kernel/cpu/microcode/intel.c,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ext_header,arch/x86/kernel/cpu/microcode/intel.c,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mc_hdr,arch/x86/kernel/cpu/microcode/intel.c,169,save_microcode_patch,167-222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data,arch/x86/kernel/cpu/microcode/intel.c,167,save_microcode_patch,167-222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
intel_ucode_patch,arch/x86/kernel/cpu/microcode/intel.c,221,save_microcode_patch,167-222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p,arch/x86/kernel/cpu/microcode/intel.c,170,save_microcode_patch,167-222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mc_header,arch/x86/kernel/cpu/microcode/intel.c,227,microcode_sanity_check,224-320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mc,arch/x86/kernel/cpu/microcode/intel.c,224,microcode_sanity_check,224-320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ext_sigcount,arch/x86/kernel/cpu/microcode/intel.c,229,microcode_sanity_check,224-320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ext_header,arch/x86/kernel/cpu/microcode/intel.c,228,microcode_sanity_check,224-320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phdr,arch/x86/kernel/cpu/microcode/intel.c,366,scan_microcode,327-386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
&patch,arch/x86/kernel/cpu/microcode/intel.c,366,scan_microcode,327-386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patch,arch/x86/kernel/cpu/microcode/intel.c,330,scan_microcode,327-386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data,arch/x86/kernel/cpu/microcode/intel.c,327,scan_microcode,327-386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mc_header,arch/x86/kernel/cpu/microcode/intel.c,329,scan_microcode,327-386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data,arch/x86/kernel/cpu/microcode/intel.c,327,scan_microcode,327-386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
csig,arch/x86/kernel/cpu/microcode/intel.c,392,collect_cpu_info_early,388-416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eax,arch/x86/kernel/cpu/microcode/intel.c,393,collect_cpu_info_early,388-416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uci,arch/x86/kernel/cpu/microcode/intel.c,388,collect_cpu_info_early,388-416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
csig,arch/x86/kernel/cpu/microcode/intel.c,392,collect_cpu_info_early,388-416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sig,arch/x86/kernel/cpu/microcode/intel.c,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uci,arch/x86/kernel/cpu/microcode/intel.c,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pf,arch/x86/kernel/cpu/microcode/intel.c,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uci,arch/x86/kernel/cpu/microcode/intel.c,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rev,arch/x86/kernel/cpu/microcode/intel.c,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uci,arch/x86/kernel/cpu/microcode/intel.c,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sig,arch/x86/kernel/cpu/microcode/intel.c,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mc_saved_header,arch/x86/kernel/cpu/microcode/intel.c,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pf,arch/x86/kernel/cpu/microcode/intel.c,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mc_saved_header,arch/x86/kernel/cpu/microcode/intel.c,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rev,arch/x86/kernel/cpu/microcode/intel.c,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mc_saved_header,arch/x86/kernel/cpu/microcode/intel.c,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
date,arch/x86/kernel/cpu/microcode/intel.c,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mc_saved_header,arch/x86/kernel/cpu/microcode/intel.c,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ext_sigcount,arch/x86/kernel/cpu/microcode/intel.c,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ext_header,arch/x86/kernel/cpu/microcode/intel.c,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kvec,arch/x86/kernel/cpu/microcode/intel.c,975,request_microcode_fw,968-997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
firmware,arch/x86/kernel/cpu/microcode/intel.c,972,request_microcode_fw,968-997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new_rev,arch/x86/kernel/cpu/microcode/intel.c,866,generic_load_microcode,861-943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uci,arch/x86/kernel/cpu/microcode/intel.c,863,generic_load_microcode,861-943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curr_mc_size,arch/x86/kernel/cpu/microcode/intel.c,864,generic_load_microcode,861-943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mc_size,arch/x86/kernel/cpu/microcode/intel.c,872,generic_load_microcode,861-943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mc,arch/x86/kernel/cpu/microcode/intel.c,867,generic_load_microcode,861-943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mc_header,arch/x86/kernel/cpu/microcode/intel.c,871,generic_load_microcode,861-943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
csig,arch/x86/kernel/cpu/microcode/intel.c,868,generic_load_microcode,861-943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uci,arch/x86/kernel/cpu/microcode/intel.c,863,generic_load_microcode,861-943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cpf,arch/x86/kernel/cpu/microcode/intel.c,868,generic_load_microcode,861-943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uci,arch/x86/kernel/cpu/microcode/intel.c,863,generic_load_microcode,861-943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new_rev,arch/x86/kernel/cpu/microcode/intel.c,866,generic_load_microcode,861-943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mc_header,arch/x86/kernel/cpu/microcode/intel.c,871,generic_load_microcode,861-943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new_mc,arch/x86/kernel/cpu/microcode/intel.c,867,generic_load_microcode,861-943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mc,arch/x86/kernel/cpu/microcode/intel.c,867,generic_load_microcode,861-943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new_mc_size,arch/x86/kernel/cpu/microcode/intel.c,864,generic_load_microcode,861-943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mc_size,arch/x86/kernel/cpu/microcode/intel.c,872,generic_load_microcode,861-943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uci,arch/x86/kernel/cpu/microcode/intel.c,863,generic_load_microcode,861-943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new_mc,arch/x86/kernel/cpu/microcode/intel.c,867,generic_load_microcode,861-943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc,arch/x86/kernel/cpu/microcode/amd.c,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patch_size,arch/x86/kernel/cpu/microcode/amd.c,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc,arch/x86/kernel/cpu/microcode/amd.c,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mc,arch/x86/kernel/cpu/microcode/amd.c,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdr,arch/x86/kernel/cpu/microcode/amd.c,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ucode,arch/x86/kernel/cpu/microcode/amd.c,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc,arch/x86/kernel/cpu/microcode/amd.c,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ucode,arch/x86/kernel/cpu/microcode/amd.c,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdr,arch/x86/kernel/cpu/microcode/amd.c,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf,arch/x86/kernel/cpu/microcode/amd.c,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p_type,arch/x86/kernel/cpu/microcode/amd.c,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdr,arch/x86/kernel/cpu/microcode/amd.c,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
